login,logout,d1_q1,d1_q2,d1_q3,d2_q1,d2_q2,d2_q3,d3_q1,d3_q2,d3_q3,a_q1_t1,a_q1_t2,a_q2_t1,a_q2_t2,a_q3_t1,a_q3_t2,feePercent,paid,drop,studentNumber
3,3,10,10,7,10,10,10,10,7,7,10,9,8,10,9,8,1,0,no,0010118050624
3,3,7,7,5,10,7,5,7,10,5,8,8,5,8,8,5,1,0,no,0029118033293
3,3,10,5,10,10,5,7,10,5,10,10,5,9,10,5,9,1,0,no,0010118033289
3,3,2,5,5,10,5,5,10,10,5,7.3333333333333,6.6666666666667,5,7.3333333333333,6.6666666666667,5,1,0,no,0755118040887
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010118033299
3,3,7,7,5,7,10,5,10,10,5,8,9,5,8,9,5,1,0,no,0020118033397
3,3,10,7,5,10,5,5,10,7,5,10,6.3333333333333,5,10,6.3333333333333,5,1,0,no,0592118033497
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010118033508
3,3,7,10,5,10,10,5,7,10,5,8,10,5,8,10,5,1,0,no,0571118040956
3,3,7,5,7,10,5,7,10,5,5,9,5,6.3333333333333,9,5,6.3333333333333,1,0,no,0010118033510
3,2,10,5,10,10,5,10,0,0,0,10,5,10,6.6666666666667,3.3333333333333,6.6666666666667,1,0,no,0010118033438
3,3,10,5,5,10,7,5,10,10,5,10,7.3333333333333,5,10,7.3333333333333,5,1,0,no,0021118033308
3,3,10,10,5,10,7,5,10,10,5,10,9,5,10,9,5,1,0,no,0021118033334
3,2,10,5,7,10,5,7,0,0,0,10,5,7,6.6666666666667,3.3333333333333,4.6666666666667,1,0,no,0010118033439
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010118033440
3,3,7,10,5,7,10,5,7,10,5,7,10,5,7,10,5,1,0,no,0571118040810
3,3,7,5,7,7,5,5,10,7,10,8,5.6666666666667,7.3333333333333,8,5.6666666666667,7.3333333333333,1,1,no,0010118033445
3,3,10,5,5,5,5,5,10,5,7,8.3333333333333,5,5.6666666666667,8.3333333333333,5,5.6666666666667,1,0,no,0010118033719
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0592118050596
3,3,10,10,5,7,7,5,5,10,5,7.3333333333333,9,5,7.3333333333333,9,5,1,0,no,0592118033462
3,3,10,5,10,10,5,7,10,5,10,10,5,9,10,5,9,1,0,no,0010118033519
3,3,7,10,5,10,10,5,10,10,5,9,10,5,9,10,5,1,0,no,0027118033403
3,3,10,5,7,10,5,7,10,5,10,10,5,8,10,5,8,1,0,no,0010118040827
3,3,10,10,5,7,7,5,7,10,5,8,9,5,8,9,5,0,0,drop,0027118040818
3,3,7,10,5,10,10,5,2,10,5,6.3333333333333,10,5,6.3333333333333,10,5,1,0,no,0755118040840
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0020118050637
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0020118033331
3,3,10,5,7,10,5,10,10,5,10,10,5,9,10,5,9,1,0,no,0021118033535
3,3,10,5,7,7,5,7,10,5,7,9,5,7,9,5,7,1,0,no,0010118033458
3,3,10,7,7,10,7,7,10,7,7,10,7,7,10,7,7,1,0,no,0010118040965
3,3,10,10,5,10,10,5,7,10,5,9,10,5,9,10,5,1,0,no,0021118040969
3,3,10,7,5,5,10,5,10,10,5,8.3333333333333,9,5,8.3333333333333,9,5,1,1,no,0023118050625
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0571118040841
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0592118033673
3,2,7,7,5,0,0,0,10,7,5,8.5,7,5,5.6666666666667,4.6666666666667,3.3333333333333,1,0,no,0755118033675
3,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,0,no,0010118050571
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010118033496
3,3,10,7,5,10,7,5,10,7,5,10,7,5,10,7,5,1,0,no,0025118033538
3,3,10,10,5,10,7,5,10,7,5,10,8,5,10,8,5,1,0,no,0020118050605
3,1,0,0,0,0,0,0,10,5,5,10,5,5,3.3333333333333,1.6666666666667,1.6666666666667,1,0,no,0010118033367
3,3,10,7,5,7,10,5,10,10,5,9,9,5,9,9,5,1,0,no,0027118033594
3,3,10,5,5,10,10,5,10,5,5,10,6.6666666666667,5,10,6.6666666666667,5,1,0,no,0021118033371
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,out,0021118033470
3,3,7,7,5,10,7,5,10,5,5,9,6.3333333333333,5,9,6.3333333333333,5,1,0,no,0021118033642
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0021118033643
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010118033454
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010118033460
3,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,0,no,0371118040920
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0571118050597
3,3,10,10,10,10,7,10,7,7,7,9,8,9,9,8,9,1,0,no,0010118033587
3,2,10,7,5,10,5,5,0,0,0,10,6,5,6.6666666666667,4,3.3333333333333,0,0,drop,0021118033390
3,3,10,7,5,10,7,5,10,7,5,10,7,5,10,7,5,1,0,no,0027118033437
1,1,0,0,0,0,0,0,10,10,5,10,10,5,3.3333333333333,3.3333333333333,1.6666666666667,1,0,no,0755118033406
3,2,10,5,5,5,2,5,0,0,0,7.5,3.5,5,5,2.3333333333333,3.3333333333333,0,0,out,0021118033572
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0571118033656
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0028118033429
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0755118040984
3,2,0,0,0,10,10,5,10,10,5,10,10,5,6.6666666666667,6.6666666666667,3.3333333333333,1,0,no,0755118033505
3,3,10,5,7,10,5,7,10,5,10,10,5,8,10,5,8,1,0,no,0371118033628
3,3,10,5,5,10,7,5,10,7,5,10,6.3333333333333,5,10,6.3333333333333,5,1,0,no,0020118040891
3,3,10,7,5,10,7,7,10,7,5,10,7,5.6666666666667,10,7,5.6666666666667,1,0,no,0010118040947
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,out,0027118033494
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0755118040902
3,3,10,10,5,10,10,5,7,10,5,9,10,5,9,10,5,1,0,no,0028118033653
3,2,0,0,0,10,10,5,7,10,5,8.5,10,5,5.6666666666667,6.6666666666667,3.3333333333333,1,0,no,0531118033780
3,2,10,10,5,0,0,0,10,10,5,10,10,5,6.6666666666667,6.6666666666667,3.3333333333333,1,0,no,0755118033707
3,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,0,no,0010118033699
2,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0755118050618
3,3,10,5,7,10,5,10,10,5,5,10,5,7.3333333333333,10,5,7.3333333333333,1,0,no,0010118040894
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0371118033430
3,3,10,5,5,10,5,5,10,5,5,10,5,5,10,5,5,1,0,no,0028118033434
3,3,7,10,5,10,10,5,10,10,5,9,10,5,9,10,5,1,0,no,0755118033681
1,2,10,7,5,0,0,0,10,5,5,10,6,5,6.6666666666667,4,3.3333333333333,1,0,no,0020118060458
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0028118033481
3,3,10,10,5,10,10,5,7,10,5,9,10,5,9,10,5,1,0,no,0021118033768
3,3,0,0,0,10,5,10,10,5,5,10,5,7.5,6.6666666666667,3.3333333333333,5,0,0,out,0010118033578
3,3,10,7,5,10,7,5,7,7,5,9,7,5,9,7,5,1,0,no,0023118033740
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0028118033449
3,3,10,10,5,10,5,5,10,5,5,10,6.6666666666667,5,10,6.6666666666667,5,1,0,no,0025118033475
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010118033488
3,1,0,0,0,0,0,0,7,7,5,7,7,5,2.3333333333333,2.3333333333333,1.6666666666667,1,0,no,0023118033520
3,3,10,5,5,10,5,5,10,7,5,10,5.6666666666667,5,10,5.6666666666667,5,1,0,no,0021118040909
3,3,7,5,7,7,5,7,7,5,7,7,5,7,7,5,7,1,0,no,0010118033691
3,3,10,5,2,10,5,2,10,5,5,10,5,3,10,5,3,0,0,out,0010118033735
3,3,10,10,5,7,7,5,10,7,5,9,8,5,9,8,5,1,0,no,0592118033767
3,3,10,10,5,7,10,5,10,10,5,9,10,5,9,10,5,1,0,no,0027118033471
3,3,10,5,5,5,2,5,5,2,5,6.6666666666667,3,5,6.6666666666667,3,5,1,0,no,0021118033592
2,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0571118033781
3,3,10,5,7,10,5,5,10,5,5,10,5,5.6666666666667,10,5,5.6666666666667,1,0,no,0010118040923
3,3,10,5,5,10,7,5,10,7,5,10,6.3333333333333,5,10,6.3333333333333,5,1,0,no,0023118033739
3,3,7,7,5,7,7,5,7,7,5,7,7,5,7,7,5,0,0,drop,0025118033523
3,3,10,7,5,10,7,5,10,5,5,10,6.3333333333333,5,10,6.3333333333333,5,1,0,no,0592118033500
2,1,0,0,0,0,0,0,10,10,5,10,10,5,3.3333333333333,3.3333333333333,1.6666666666667,0,0,out,0755118033513
3,2,0,0,0,7,10,10,10,10,7,8.5,10,8.5,5.6666666666667,6.6666666666667,5.6666666666667,1,0,no,0010118040932
3,1,0,0,0,10,7,5,0,0,0,10,7,5,3.3333333333333,2.3333333333333,1.6666666666667,1,0,no,0020118033603
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010118033703
3,3,10,10,5,10,10,5,7,10,5,9,10,5,9,10,5,1,0,no,0028118033509
0,1,10,7,5,0,0,0,0,0,0,10,7,5,3.3333333333333,2.3333333333333,1.6666666666667,0,0,out,0027118033516
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0592118033726
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010118033648
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,no,0010118033756
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,0,0,out,0010118033741
3,3,10,5,7,10,5,7,5,5,7,8.3333333333333,5,7,8.3333333333333,5,7,1,0,no,0010118033783
3,3,10,10,7,10,10,10,10,10,10,10,10,9,10,10,9,1,0,no,0010118033533
3,3,2,5,5,7,10,5,10,10,5,6.3333333333333,8.3333333333333,5,6.3333333333333,8.3333333333333,5,1,0,no,0592118060518
3,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,0,no,0010118040970
3,3,10,7,5,10,7,5,10,7,5,10,7,5,10,7,5,1,0,no,0592118033670
3,3,7,10,7,10,10,7,10,10,10,9,10,8,9,10,8,1,0,no,0010118040980
3,3,10,10,5,10,7,5,10,10,5,10,9,5,10,9,5,1,0,no,0592118033683
3,3,0,0,0,10,5,10,10,5,10,10,5,10,6.6666666666667,3.3333333333333,6.6666666666667,1,0,no,0010118041049
2,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010118033679
3,3,7,7,5,7,5,5,10,5,5,8,5.6666666666667,5,8,5.6666666666667,5,1,0,no,0023118050666
3,3,10,5,5,10,5,5,10,5,5,10,5,5,10,5,5,1,0,no,0028118033580
3,2,0,0,0,10,10,5,10,10,5,10,10,5,6.6666666666667,6.6666666666667,3.3333333333333,1,0,no,0028118033623
3,3,10,5,5,10,7,5,10,7,5,10,6.3333333333333,5,10,6.3333333333333,5,1,0,no,0027118033559
3,3,7,10,5,10,10,5,10,7,5,9,9,5,9,9,5,1,0,no,0592118033584
3,2,10,5,5,0,0,0,5,5,5,7.5,5,5,5,3.3333333333333,3.3333333333333,1,0,no,0020118033569
3,3,2,10,5,7,10,5,7,10,5,5.3333333333333,10,5,5.3333333333333,10,5,0,0,out,0028118033775
3,3,7,5,5,10,5,5,2,5,2,6.3333333333333,5,4,6.3333333333333,5,4,0,0,out,0010118033576
3,3,10,5,5,10,7,5,10,10,5,10,7.3333333333333,5,10,7.3333333333333,5,1,0,no,0028118033581
3,3,10,7,5,10,10,5,10,10,5,10,9,5,10,9,5,1,1,no,0021118033604
2,1,0,0,0,5,10,5,0,0,0,5,10,5,1.6666666666667,3.3333333333333,1.6666666666667,0,0,out,0021118033598
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0028118033617
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010118033616
3,3,10,5,5,10,5,7,10,5,7,10,5,6.3333333333333,10,5,6.3333333333333,1,0,no,0010118033606
3,3,10,5,7,10,5,7,10,5,5,10,5,6.3333333333333,10,5,6.3333333333333,1,0,no,0010118033668
3,3,5,10,5,10,10,5,10,10,5,8.3333333333333,10,5,8.3333333333333,10,5,1,0,no,0020118033597
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0028118033620
3,3,10,10,5,10,10,5,2,10,5,7.3333333333333,10,5,7.3333333333333,10,5,1,0,no,0531118033659
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0571118033615
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0571118033627
3,3,10,5,5,10,10,5,10,10,5,10,8.3333333333333,5,10,8.3333333333333,5,1,0,no,0021118033686
3,3,10,5,7,10,5,7,10,5,10,10,5,8,10,5,8,1,0,no,0010118033702
3,3,10,10,5,10,7,5,10,7,5,10,8,5,10,8,5,1.17,0,no,0021118033645
3,3,5,10,5,10,10,5,10,10,5,8.3333333333333,10,5,8.3333333333333,10,5,1,0,no,0021118033731
3,3,7,5,7,10,5,7,10,5,10,9,5,8,9,5,8,1,0,no,0021118033718
3,3,10,10,5,7,10,5,7,10,5,8,10,5,8,10,5,1,0,no,0020118033695
3,3,10,5,5,10,10,5,10,10,5,10,8.3333333333333,5,10,8.3333333333333,5,1,0,no,0571118033663
3,3,7,10,5,10,10,5,10,10,5,9,10,5,9,10,5,0,0,out,0028118033710
3,3,10,10,5,7,10,5,10,10,5,9,10,5,9,10,5,1,0,no,0755118033654
3,3,10,7,5,10,7,5,10,7,5,10,7,5,10,7,5,1,0,no,0023118033682
3,3,7,7,5,10,10,5,7,10,5,8,9,5,8,9,5,1,0,no,0028118033701
3,3,10,7,7,10,7,5,10,7,5,10,7,5.6666666666667,10,7,5.6666666666667,1,0,no,0010118033708
3,3,10,7,5,7,5,5,10,7,5,9,6.3333333333333,5,9,6.3333333333333,5,0,0,drop,0021118033689
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010118033725
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08,0,no,0021118033688
3,3,10,10,7,10,10,10,10,10,7,10,10,8,10,10,8,1,0,no,0010118033721
3,3,2,10,10,10,10,10,7,10,10,6.3333333333333,10,10,6.3333333333333,10,10,1,0,no,0010118033737
3,3,10,5,7,10,5,7,10,5,7,10,5,7,10,5,7,1,0,no,0010118033754
3,3,10,7,5,10,10,5,10,10,5,10,9,5,10,9,5,1,0,no,0021118033713
1,1,7,7,5,0,0,0,0,0,0,7,7,5,2.3333333333333,2.3333333333333,1.6666666666667,0,0,out,0027118033730
3,2,10,7,5,0,0,0,10,10,7,10,8.5,6,6.6666666666667,5.6666666666667,4,1,0,no,0010118033723
3,3,10,5,7,10,5,7,7,5,7,9,5,7,9,5,7,1,0,no,0010118033750
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0755118033759
3,3,7,10,5,10,10,5,2,10,5,6.3333333333333,10,5,6.3333333333333,10,5,1,0,no,0023118033743
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,out,0020118033744
3,3,10,7,5,10,10,5,7,10,5,9,9,5,9,9,5,1,0,no,0755118033755
2,1,0,0,0,10,5,5,0,0,0,10,5,5,3.3333333333333,1.6666666666667,1.6666666666667,1,0,no,0021118033748
3,3,7,10,5,7,7,5,10,10,5,8,9,5,8,9,5,1,0,no,0020118033753
3,3,10,10,5,10,10,5,10,7,5,10,9,5,10,9,5,1,0,no,0021118033757
3,3,0,0,0,10,5,10,7,5,7,8.5,5,8.5,5.6666666666667,3.3333333333333,5.6666666666667,1,0,no,0010118033771
3,3,7,7,7,10,10,10,10,10,7,9,9,8,9,9,8,1,0,no,0010118033777
2,2,0,0,0,0,0,0,10,10,5,10,10,5,3.3333333333333,3.3333333333333,1.6666666666667,1,0,no,0027118033779
3,3,7,5,5,10,5,5,10,5,2,9,5,4,9,5,4,1,0,no,0010118041635
3,3,10,10,5,5,10,5,10,10,5,8.3333333333333,10,5,8.3333333333333,10,5,0.01,0,no,0021118040982
2,2,0,0,0,10,5,5,10,5,7,10,5,6,6.6666666666667,3.3333333333333,4,1,0,no,001010910582
3,3,10,5,10,0,5,10,0,5,7,3.3333333333333,5,9,3.3333333333333,5,9,1,0,no,0010118041846
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010118010098
3,1,0,0,0,0,0,0,10,10,10,10,10,10,3.3333333333333,3.3333333333333,3.3333333333333,1,0,no,0010118040579
3,3,10,7,5,10,7,5,10,7,5,10,7,5,10,7,5,0,0,no,0010118041160
3,3,10,5,10,7,5,10,10,5,7,9,5,9,9,5,9,1,0,no,0021118041598
3,1,0,0,0,0,0,0,10,5,5,10,5,5,3.3333333333333,1.6666666666667,1.6666666666667,0.06,0,no,001011001947
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0029118051093
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0029118033579
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0023118033831
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0371118040420
2,2,0,0,0,10,5,7,10,5,7,10,5,7,6.6666666666667,3.3333333333333,4.6666666666667,1,0,no,0010118032050
3,3,7,5,5,10,7,7,10,10,7,9,7.3333333333333,6.3333333333333,9,7.3333333333333,6.3333333333333,1,0,no,0010118051046
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0020118060390
3,3,10,5,5,10,7,5,10,10,5,10,7.3333333333333,5,10,7.3333333333333,5,0.9,0,no,0027114111083
3,3,10,7,7,10,7,7,10,7,7,10,7,7,10,7,7,1,0,no,001011231169
3,3,5,5,7,10,5,5,5,5,5,6.6666666666667,5,5.6666666666667,6.6666666666667,5,5.6666666666667,1,0,no,0010117120243
3,3,10,5,7,10,5,10,10,5,10,10,5,9,10,5,9,1,0,no,0010116123640
3,3,10,5,7,10,5,7,10,5,7,10,5,7,10,5,7,1,0,no,0010115072153
2,2,0,0,0,10,5,7,10,5,7,10,5,7,6.6666666666667,3.3333333333333,4.6666666666667,1,0,no,0010118041884
3,3,10,5,5,10,5,5,10,5,5,10,5,5,10,5,5,0.93,0,no,0010115050295
3,3,7,7,5,10,10,5,10,10,5,9,9,5,9,9,5,1,0,no,0020116071856
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0021118041704
3,3,10,7,7,10,7,7,10,7,7,10,7,7,10,7,7,1,0,no,0010115050954
3,3,10,10,5,5,10,5,5,10,5,6.6666666666667,10,5,6.6666666666667,10,5,1,0,no,0592118033408
3,3,10,10,10,7,10,7,7,10,7,8,10,8,8,10,8,0.99,0,no,0020118051066
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0023118040366
3,3,10,5,7,10,5,10,10,5,10,10,5,9,10,5,9,0.07,0,no,0021118020248
3,3,10,10,10,7,10,10,10,10,10,9,10,10,9,10,10,1,0,no,0010115103484
3,1,0,0,0,0,0,0,10,10,10,10,10,10,3.3333333333333,3.3333333333333,3.3333333333333,1,0,no,0028118060556
3,3,10,5,7,10,5,7,10,5,7,10,5,7,10,5,7,0.92,0,no,0010118021004
3,2,0,0,0,5,2,5,5,2,5,5,2,5,3.3333333333333,1.3333333333333,3.3333333333333,0.01,0,no,0023116060132
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0021118050243
3,3,5,10,5,5,10,5,5,10,5,5,10,5,5,10,5,0.01,0,no,0021118041881
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0755118041641
3,2,10,5,5,10,10,5,0,0,0,10,7.5,5,6.6666666666667,5,3.3333333333333,1,0,no,0029118040859
3,3,7,7,5,7,7,5,7,10,5,7,8,5,7,8,5,1,0,no,0020118041382
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0028118040427
3,3,10,7,5,10,7,5,10,7,5,10,7,5,10,7,5,1,0,no,0027118050087
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010116090273
3,3,10,7,5,5,7,5,10,7,5,8.3333333333333,7,5,8.3333333333333,7,5,1,0,no,0027118050604
3,3,10,7,5,10,7,5,10,7,5,10,7,5,10,7,5,1,0,no,0029118041986
3,3,10,5,10,10,5,10,7,5,10,9,5,10,9,5,10,1,0,no,0025117070092
2,2,0,0,0,10,5,7,10,5,7,10,5,7,6.6666666666667,3.3333333333333,4.6666666666667,1,0,no,0010118041764
3,3,10,10,7,10,10,7,10,10,7,10,10,7,10,10,7,1,0,no,0010116021534
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0010116012442
3,3,10,5,10,10,5,7,10,5,10,10,5,9,10,5,9,1,0,no,0010118033601
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0021118041920
3,3,7,10,5,10,10,5,7,10,5,8,10,5,8,10,5,1,0,no,0020116050531
3,3,5,10,5,5,10,5,10,10,5,6.6666666666667,10,5,6.6666666666667,10,5,1,0,no,0755117100223
3,3,10,5,7,10,5,7,10,5,7,10,5,7,10,5,7,1,0,no,0010116074756
3,3,10,10,7,10,10,7,10,10,7,10,10,7,10,10,7,1,0,no,0010118041496
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010118041935
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010118050801
3,3,10,5,5,10,10,5,10,10,5,10,8.3333333333333,5,10,8.3333333333333,5,1,0,no,0021116070365
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,no,0025118032891
3,3,7,5,10,7,5,10,10,5,7,8,5,9,8,5,9,1,0,no,0010116042850
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0027116070962
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010118040431
3,3,10,5,7,10,5,10,10,5,7,10,5,8,10,5,8,1,0,no,0010118040881
3,3,10,7,5,10,7,5,10,7,5,10,7,5,10,7,5,1,0,no,0029117100512
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0755118033902
3,2,10,10,5,0,0,0,10,10,5,10,10,5,6.6666666666667,6.6666666666667,3.3333333333333,1,0,no,0021118041462
3,3,10,5,7,7,5,10,7,5,10,8,5,9,8,5,9,1.04,0,no,0010118010515
3,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.96,0,no,0010117031824
3,3,10,5,7,10,5,7,10,5,7,10,5,7,10,5,7,1,0,no,0021118041521
3,3,5,10,5,5,10,5,10,10,5,6.6666666666667,10,5,6.6666666666667,10,5,1,0,no,0020116110404
3,3,10,5,7,10,5,7,10,5,7,10,5,7,10,5,7,1,0,no,0010116081622
3,3,10,5,5,10,5,5,10,5,5,10,5,5,10,5,5,1,0,no,0023116090989
3,2,10,10,5,10,10,5,0,0,0,10,10,5,6.6666666666667,6.6666666666667,3.3333333333333,0.01,0,no,0021118041833
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0020116075401
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0755118040832
2,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,0,0,no,0021118042004
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0371118022102
3,3,10,5,5,5,5,7,10,5,7,8.3333333333333,5,6.3333333333333,8.3333333333333,5,6.3333333333333,1,0,no,0010118041038
3,3,10,7,7,10,7,7,7,5,7,9,6.3333333333333,7,9,6.3333333333333,7,1,0,no,0010118033566
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0571118041093
3,3,10,5,10,2,5,10,7,5,10,6.3333333333333,5,10,6.3333333333333,5,10,1,0,no,0021118041067
3,3,10,10,7,10,10,10,10,10,10,10,10,9,10,10,9,0.02,0,no,0010117030612
3,3,10,5,7,10,5,10,10,5,10,10,5,9,10,5,9,1,0,no,0021117080040
3,3,10,5,7,10,5,7,10,5,7,10,5,7,10,5,7,1,0,no,0010117010183
2,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010117051654
3,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,0,no,0010117010531
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010118041851
3,2,0,0,0,10,5,10,10,5,10,10,5,10,6.6666666666667,3.3333333333333,6.6666666666667,1,0,no,0021118040601
3,3,10,5,7,10,5,7,10,5,10,10,5,8,10,5,8,0.02,0,no,0010117020237
3,2,0,0,0,10,10,5,7,10,5,8.5,10,5,5.6666666666667,6.6666666666667,3.3333333333333,1,0,no,0028116095520
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0571116102971
3,3,10,7,5,10,7,5,10,7,5,10,7,5,10,7,5,1,0,no,0755118041580
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0755118041659
3,3,10,10,7,10,10,7,10,10,7,10,10,7,10,10,7,1,0,no,0010118020148
3,3,10,7,5,10,10,7,10,10,7,10,9,6.3333333333333,10,9,6.3333333333333,1,0,no,0010117090290
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0021118040847
3,3,10,5,5,10,5,5,10,7,5,10,5.6666666666667,5,10,5.6666666666667,5,1,0,no,0027118041061
3,3,10,5,7,10,5,10,10,5,10,10,5,9,10,5,9,1,0,no,0021117040006
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,no,0028118042008
2,3,10,10,10,5,10,7,10,10,7,8.3333333333333,10,8,8.3333333333333,10,8,1,0,no,0028117030366
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0021117111832
3,2,0,0,0,2,10,5,7,10,5,4.5,10,5,3,6.6666666666667,3.3333333333333,1,0,no,0755117042886
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,1,0,no,0027118041945
3,2,10,10,5,0,0,0,10,10,5,10,10,5,6.6666666666667,6.6666666666667,3.3333333333333,1,0,no,0028118011217
3,3,10,5,10,10,5,10,10,5,10,10,5,10,10,5,10,1,0,no,0010116124103
3,3,10,7,5,10,10,5,10,10,5,10,9,5,10,9,5,1,0,no,0020118060427
3,3,10,10,5,10,10,5,10,10,5,10,10,5,10,10,5,0.69,0,no,0025117022229
