login,logout,d1_q1,d1_q2,d1_q3,d2_q1,d2_q2,d2_q3,d3_q1,d3_q2,d3_q3,d4_q1,d4_q2,d4_q3,d5_q1,d5_q2,d5_q3,a_q1_t1,a_q1_t2,a_q2_t1,a_q2_t2,a_q3_t1,a_q3_t2,drop,studentNum
2,2,10,5,7,10,5,7,0,0,0,0,0,0,0,0,0,10,5,7,4,2,2.8,no,0010118033754
2,2,10,7,5,10,10,5,0,0,0,0,0,0,0,0,0,10,8.5,5,4,3.4,2,no,0021118033713
1,1,7,7,5,0,0,0,0,0,0,0,0,0,0,0,0,7,7,5,1.4,1.4,1,no,0027118033730
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,drop,0028118033738
2,1,10,7,5,0,0,0,0,0,0,0,0,0,0,0,0,10,7,5,2,1.4,1,no,0010118033723
2,2,10,5,7,10,5,7,0,0,0,0,0,0,0,0,0,10,5,7,4,2,2.8,no,0010118033750
2,2,10,10,5,10,10,5,0,0,0,0,0,0,0,0,0,10,10,5,4,4,2,no,0755118033759
2,2,7,10,5,10,10,5,0,0,0,0,0,0,0,0,0,8.5,10,5,3.4,4,2,no,0023118033743
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,drop,0371118033745
2,2,10,7,5,10,10,5,0,0,0,0,0,0,0,0,0,10,8.5,5,4,3.4,2,no,0755118033755
1,2,0,0,0,2,7,5,0,0,0,0,0,0,0,0,0,2,7,5,0.4,1.4,1,no,0571118033806
1,1,0,0,0,10,5,5,0,0,0,0,0,0,0,0,0,10,5,5,2,1,1,no,0021118033748
2,2,7,10,5,7,7,5,0,0,0,0,0,0,0,0,0,7,8.5,5,2.8,3.4,2,no,0020118033753
2,2,10,10,5,10,10,5,0,0,0,0,0,0,0,0,0,10,10,5,4,4,2,no,0021118033757
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,drop,0010118033762
2,2,0,0,0,10,5,10,0,0,0,0,0,0,0,0,0,10,5,10,2,1,2,no,0010118033801
2,2,0,0,0,10,5,10,0,0,0,0,0,0,0,0,0,10,5,10,2,1,2,no,0010118033771
2,2,7,7,7,10,10,10,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,3.4,3.4,3.4,no,0010118033777
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,0027118033779
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,drop,0023118033798
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,0028118033845
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,0020118033847
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,drop,0020118033799
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,0010118033813
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,0010118033839
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,0021118033836
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,0010118033816
2,2,0,0,0,2,7,5,0,0,0,0,0,0,0,0,0,2,7,5,0.4,1.4,1,drop,0021118033817
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,0571118033851
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,0010118033852
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,0010118033838
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,0592118033848
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,0010118033849
